"PID","Sale_Price"
916402115,204673.9
916402215,185105.5
916403230,192520.6
916455120,232592.7
916460060,210146.2
916477020,301871.2
921126030,255680.1
921201060,334585.5
923202005,205482.3
923202015,203368
923202137,141051.1
923203140,160760.8
923204040,137374
923225080,132466.8
923225150,109489.6
923225200,128518.9
923225310,96837.9
923225370,95819.4
923227030,149418.7
923228080,99765.3
923228420,81936.8
923250210,117757.6
923252100,128403.8
923275090,124749.6
923277030,135733.4
923277040,135516.1
923277080,132933
923400040,160077.5
923426010,136508.9
924100020,175556.2
1007100110,109987.9
526352080,170581.8
526352090,163312.6
526355170,239062.5
526355190,261823.6
527105140,210901.9
527107040,177600.8
527110080,178929.1
527110120,175520.9
527110130,164299.8
527126030,241233.6
527158090,176502.2
527161090,183355.8
527162080,178590.6
527162090,171906.3
527162140,209253
527163080,164925.2
527165020,166518.3
527165100,169924.6
527165170,172598.8
527175130,150255
527182040,164593.5
527182170,212372.6
527184020,165387.5
527184110,206431.7
527210060,362313.5
527212060,351507.9
527216080,508961.6
527226040,155342.1
527252050,284500.8
527252070,295144.1
527256030,404308.2
527256040,426376.8
527301080,188086.3
527301280,169768.6
527302020,179448.1
527302060,176868.7
527302090,211262.5
527325090,188638.4
527325110,185612.9
527327050,189420
527328020,154674.7
527328050,161552.7
527353080,173686.4
527354050,183331
527356050,154751.7
527357020,168023.8
527358060,176625
527359010,177443
527359080,182231.9
527359160,174792.8
527377110,179015.8
527402090,119841.8
527402150,138840.3
527402240,172275.7
527403310,152419.5
527404050,130226.3
527404100,124599.3
527404140,119314.2
527404150,117012.8
527425025,119751.5
527425140,118360.7
527427090,131690.8
527427160,166614.1
527427200,189751.6
527450030,111976.9
527450150,116423.4
527450220,112336.8
527451020,112379.7
527451170,125548.6
527452100,132348.3
527453010,153612.8
527455030,140366.3
527455250,128602.6
528102050,355522.7
528102090,326503.5
528102100,309008.6
528102120,308440.2
528102130,323040.7
528104010,343797.4
528106040,384175.3
528106050,439041.3
528106060,344230.4
528106110,434310.1
528108160,292508.9
528110040,485383.3
528110070,359496.6
528110100,418139.4
528112150,252782.9
528114050,398262.4
528118040,407229.9
528118050,471326.4
528120010,269604.3
528120150,308328.4
528142050,314933.5
528144050,327960.3
528150040,360872.2
528150110,358787.9
528150120,330160.3
528166150,339918.6
528168040,301289.3
528172030,289584.3
528172050,249968.3
528172070,237799.2
528172075,249733.6
528174010,201072.4
528174020,205270.2
528174030,205533
528174040,206558.8
528181060,221875.2
528181070,220449.1
528181080,205561.1
528186050,279046
528186090,279957.1
528186120,309688
528186190,215567.4
528188160,201393
528218010,183722.9
528218020,177293
528218050,177938.8
528218100,173845
528221030,177186.8
528221040,215779.6
528221050,194221.1
528221090,179490.4
528222030,179912.5
528222040,183805.1
528222050,164340.3
528222060,172312
528222080,175586.1
528222090,181017
528228270,230819.2
528228275,241255.8
528228375,249229.2
528228555,181204.3
528231010,257573
528231030,180870
528235000,181510.9
528235160,215473.6
528235170,215989.5
528240020,192269.4
528250010,175008.7
528250070,212612.3
528275035,179758.1
528275110,218348.8
528280110,177105.5
528280150,170070.3
528290060,165634.1
528290170,187498.4
528294010,182826.7
528320050,448710.8
528322020,357349.4
528326060,253943.6
528327060,473338.4
528340030,387707.9
528344020,319219.7
528348030,267610.7
528351010,586526.8
528354060,252397.5
528354110,326897.2
528358040,291327.9
528364110,324283.7
528366050,363635.4
528366070,265008.9
528376010,326949.3
528427040,203433.1
528427100,262631.9
528429090,323190.5
528429110,264195.7
528431030,222800.2
528431040,378773.9
528431050,264818.5
528431110,310195
528435010,230905.5
528435040,320386.6
528435060,251965.7
528435070,239555.6
528439040,243800.8
528439050,222163.1
528439080,240726.1
528441080,291618.6
528445020,245620.3
528445070,243758.2
528456190,206482.6
528456230,203250.2
528458080,221155.8
528458090,201194
528458120,260735.9
528458130,280223.4
528458150,296933.7
528477020,249040
528480020,220994.1
528480180,257266.9
528482010,259962
528482030,273249.2
528482090,309789.7
531363020,141287
531363040,146031.7
531375140,152133.1
531376060,204120.1
531380110,192869.3
531384070,195881.5
531385070,178639.4
531385130,222994.3
531451030,213098.2
531451150,128233.1
531453140,140969
531477040,152152.3
532353120,124483.2
532354010,133230
532354060,131461.4
532354070,133024.8
532376040,134198.1
532376090,145814.6
532377050,140540.9
532377140,128626.9
532378240,123723.1
532476080,265132.8
532477040,272705.2
532479050,134671.6
532479120,181712.2
532479140,149258.9
533120030,303103.8
533130170,290612.9
533205110,212315.8
533206060,173530.8
533206070,220365
533208010,209779.8
533208020,217554.1
533208030,212195.7
533208040,191107.3
533208070,160704.9
533213130,175133.7
533213140,172039.6
533221030,179336.9
533221060,174554.5
533221100,179688.5
533223050,150949.5
533236040,173620.3
533241030,233678.8
533242080,183454.4
533242090,249107.5
533244040,299172.3
533250190,263665.5
533251110,254953.5
533251130,189914.6
533252130,209290.4
533253180,200089.6
533254100,183376.8
533254130,170952.7
533350020,329676.5
533352075,192778.4
534104090,228790.9
534125120,143215.9
534127080,214431.1
534127140,155154.9
534127260,160643.9
534128090,188467
534151090,210452.5
534151180,250264.4
534175010,149048.3
534176140,157834.5
534177210,160991.1
534178010,129102.4
534201040,131978.2
534202030,144733.1
534204120,150113
534252040,144578.5
534252060,130057
534252070,109429.6
534252110,140016
534275170,141868.5
534275220,127989.6
534276070,131018.7
534276160,122453.5
534276180,124963.2
534276290,104299.7
534278150,143947.6
534278170,133044.6
534278190,115890.9
534401120,159839.6
534401200,153937.5
534403040,156119.4
534403290,212462
534403420,148481.3
534425015,193155.2
534425080,172953.7
534427140,145453.4
534429030,104603.2
534430090,121534.4
534431020,135702.2
534450090,54761.9
534450110,64397.2
534451020,66231.6
534453080,113791.4
534475170,176492.1
534476080,136083.6
534478140,136797.9
534479120,116024.9
534479140,150915.2
535101150,135041.2
535102010,167307.5
535105110,160940.1
535106140,120306.3
535106180,141668.7
535126180,153075.1
535151020,137512.3
535151100,129258.1
535151110,139569.5
535152060,137144.8
535154080,152176.4
535155110,137755.4
535176070,149788.1
535177020,126699.6
535177110,171442.8
535179120,121528.6
535180030,133188.8
535181030,170211.8
535181140,146867.6
535300040,130047.3
535301060,139434.4
535301160,131146.4
535302070,120908.2
535304170,132482.2
535305180,135625.4
535325090,127718.3
535325280,133681.2
535325320,120756.3
535327160,121152.6
535327200,130966.4
535353050,148364.6
535353130,116253
535353160,129791.8
535354050,132635.5
535354260,153276.7
535355020,256561.6
535375130,107572.4
535376010,100180.1
535378080,127169.6
535379060,78822.2
535379110,139794.6
535382150,75697
535402140,153872.6
535402180,117288.6
535403030,127835.9
535426130,186010
535450190,122235.7
535450220,126328.3
535450310,149526.4
535451040,122142.1
535451100,131950.2
535451110,130709.7
535452060,136025.3
535453080,146725.2
535453150,137584
535453180,148975.9
535457020,153421.8
535457040,126322.8
535457050,106608.1
535476360,185097.7
535477130,156902.4
535477180,118713.6
535478040,128322.6
902100010,107369.4
902105110,118788.9
902106070,126381.5
902106120,92681.5
902107050,132240.4
902110010,100911.4
902125120,99163
902128160,117690.7
902201090,133220.2
902201130,120219.7
902202070,102350.7
902205020,85590.1
902205130,107423.7
902206270,124224.5
902207010,103021.2
902207150,106466.8
902300020,170040.3
902300040,144402.9
902301030,125623.9
902301130,111067.3
902302150,133345.4
902303100,140660.4
902304040,124641.6
902305010,129790.3
902330090,185189.7
902332030,165104.6
902401030,133400
902404010,146609.4
902408080,164965.9
902427040,109904.5
902427140,101275.1
902427180,131172.9
903201090,109753.3
903204030,126997.1
903205085,139063
903206170,146991
903225040,129240.8
903227140,124552.2
903228080,130457.4
903231050,106683.5
903231090,129373.5
903231180,127012.3
903232100,131216.7
903233030,128006
903233050,125768.8
903233140,117728.9
903233180,127361.2
903234160,103318.1
903236130,156785.2
903400040,156703
903401070,146359.8
903425270,101847.1
903425280,145394
903426010,130078.1
903427040,143901.4
903430040,106691.4
903430050,110521.1
903450060,153111.8
903451110,127892.5
903453080,191102
903454010,117741.1
903454090,130062.8
903456110,193112.4
903457040,169590.9
903457130,104400.6
903458020,99470.7
903458060,121555.1
903475040,129189.7
903475060,131059.2
903476100,87144.7
903484080,68848.4
904100100,200738
904101070,200942.3
904301110,119753.8
904302010,110266.4
905100060,130216.8
905100080,154236.1
905101070,116246.7
905101200,118961.2
905102010,150297.5
905103110,125417.2
905104030,126192.5
905104090,119611.8
905104170,121090.4
905104240,124679.9
905105040,119220
905105170,132118.8
905105260,128605.5
905106150,134464.8
905107140,145083.8
905200010,128610.8
905201080,151579.6
905225020,211043
905226050,161599.9
905226080,153059.8
905226130,150592.4
905226170,149119.9
905228020,90295.3
905301050,247945
905352010,183429.4
905352180,221541.2
905376090,190534.6
905377020,141638.7
905377050,99637.1
905401020,245661.1
905426010,234377.2
905451390,144525.9
905475270,116316.7
905475520,87097.7
905476160,142347.1
905476170,85907.7
905476225,138584.1
905478140,129441.7
905478220,135323
905480090,102171.9
905480180,130069.2
906200230,211871.9
906201022,189682.8
906201023,237034.5
906201200,290281.4
906203140,279225.3
906204140,224538.3
906223040,217206.2
906340080,359049.4
906340090,378773.2
906378120,249905.4
906378150,331377.9
906378170,230881.1
906380010,194902.9
906380040,249123
906380070,336988.4
906380120,195154
906380140,179034.7
906380160,205259.4
906380200,195759.4
906382020,220688.1
906382060,218034.3
906392080,179681.9
906394020,197512.2
906394050,179884.3
906402070,257204.9
906403060,211130
906426060,258388.3
906426195,245122.8
906475110,188697
906475170,249985
907125040,144249.4
907125120,132665.8
907130060,178325.2
907131060,172170.2
907131120,207254.3
907135050,143716.7
907135080,145527.4
907135180,125894.4
907180040,206050.3
907187040,231971.8
907187060,212895.1
907192020,190808.5
907192040,224745
907192120,218944.1
907192150,184536.2
907200130,131359.8
907200190,142097.6
907200250,146235.5
907200270,135496.1
907202100,128985.6
907202220,130184.6
907203060,126774.1
907203110,128344.1
907227060,127703.6
907227100,114268.4
907250050,303758.2
907252020,252595.4
907252190,246278
907260040,195748.5
907260050,221461.2
907262020,197548.5
907270040,268668
907275080,233088.9
907275150,274545.4
907280090,228684.5
907280100,275366.4
907285040,244864.9
907290140,135191.4
907295040,236754
907401060,214159.2
907405130,191895.6
907410020,179800.4
907410050,211498
907414060,194449.9
907414070,179227
907420050,183301
907420060,173157.6
907420110,176615.6
908102100,138037
908102160,132795.7
908103090,115651.3
908127040,118715.7
908127060,128013.4
908127070,119142.2
908127100,121801.3
908152060,131565.4
908152070,145215.9
908152180,147259.3
908152260,151048
908152280,154081.3
908152290,168215
908154195,279874
908154205,256922.6
908186050,142134.5
908204090,128825.6
908204180,74131.1
908225240,112412.6
908225310,107060.2
908226180,93747.6
908228010,110427.9
908250100,110942.3
908275090,109096.9
908275200,118192.5
908275240,111999.9
908276230,117388.5
909176080,188142.8
909176170,138819
909250150,156570
909250160,92312
909251030,137161.3
909251040,137057.6
909252010,166387.5
909252150,134767.9
909252170,132993.8
909254090,148466
909254100,139626.2
909254130,157508.8
909254140,88071.6
909254150,137673.6
909256120,116626.9
909275020,142721.2
909275030,142046.4
909275110,160685.4
909275160,144813.3
909275310,219771.6
909276160,296235.7
909276210,173259.8
909279080,197875.1
909281020,135445.2
909281130,283836.1
909282020,195137.3
909425140,244326.7
909425270,198715.2
909428120,218762.8
909428180,192701.9
909428340,205080.7
909451130,122316.9
909452102,183278.8
909455060,174733.9
909475050,201887.5
909475070,218275.3
909475230,254106.9
910200040,118295.3
910200110,134710.4
910201020,85826.3
910201050,124415.1
910201110,101187.7
910201180,146418.7
910202030,84377
910203290,115788
910204090,78405.1
910205130,146628.6
910206010,72765.9
911103060,129274.4
911128010,119337.8
911128020,108083.6
911370450,264660.5
911370460,249840.3
914452090,177702.3
914452120,143315.6
914452190,146199.6
914460020,216487.1
914460110,234152.3
914476330,203901.8
914478020,138278.3
914478100,144333.8
916226090,238117.2
916253320,277998.4
916326040,164545.1
916326090,223091.9
916384050,215208.9
916384070,262604
916384080,252437.5
916384150,240519.3
916386170,249451
916403040,166153.9
916403290,193429.8
916455010,203340.3
916455050,201416.8
916455110,186418.1
916455150,296376.4
916460020,192392
916475020,270349.3
916477060,270526.3
917425190,185155.3
921126010,293522.1
921128030,331123.4
921205070,275808.4
923202134,142877.5
923202220,137064.2
923203010,142284.2
923204050,131434
923204140,147161.2
923205025,171848.6
923225040,132368
923225050,136526.3
923226300,87054.4
923228200,97831.8
923228220,90010.9
923228250,79981
923228290,80669.4
923228390,80250.3
923229010,150556
923229040,151539.5
923229100,185469.1
923229140,195006.7
923230010,160665.2
923230120,124233.8
923230180,129273.1
923251160,135855.6
923252080,127162.4
923275010,148844.9
923275200,126781
923276180,135125.6
923400150,107096
923425030,125928.2
526302030,148642.1
526302040,134224.3
526302120,170546.6
526303060,183631.8
526354020,183940.2
527105060,184761.3
527106010,223193.8
527107020,185372.3
527107030,182481.6
527107120,198032.7
527107240,185000.9
527108010,283591.5
527108020,251265.9
527108030,247086.1
527108040,241204.5
527108060,311642.1
527108090,254610
527146135,273619.7
527158020,169138.3
527163020,170184.5
527166030,179668.1
527182020,142932.3
527190050,224770.5
527190220,261227.6
527210030,438409.5
527210040,492103.5
527210050,348555
527212030,493887.8
527212040,362673.7
527214060,504810.1
527216010,399116.4
527216050,390981
527226010,171370
527250040,134006.2
527252090,313128.6
527254070,312190.4
527256120,444540.1
527301010,198524.3
527302080,255886.4
527325160,226984.8
527327080,176354.7
527328010,164682.7
527354040,232206
527355060,179419.1
527355280,192644.1
527356020,236485.4
527356060,166295.2
527358090,165416.8
527365010,270314.6
527375160,185092.3
527376090,146687.7
527376110,168863
527377030,172319.8
527378010,154628
527402210,140410.9
527402380,114309.9
527403120,98555
527404180,105014.2
527427210,212105.5
527450010,113497
527450080,129779.7
527450210,101795
527450460,111735.5
527451200,96099.8
527451380,117675
527451450,96382.7
527451460,108164.2
527451520,99067.2
527452070,140674.1
527452290,143711.5
527452310,123317.2
527453070,137082.9
527455100,145451.3
528102010,340637.3
528102080,415167.5
528106010,297335.5
528106120,257749.3
528110050,395698
528112010,296789.8
528114010,401580.5
528116030,339056.8
528118010,322961.8
528118020,311370.8
528118110,303166.3
528120110,277946.8
528120140,319156.6
528138030,346536.3
528142010,276222
528142060,299577.7
528142070,341544.2
528142110,356670.6
528144030,284532.3
528150080,365511.1
528150090,370112.4
528164040,362692.2
528170040,453655.2
528172020,269002.8
528172150,281893.1
528174080,208991.7
528180080,281588.3
528181030,200857.1
528181040,200419.7
528186100,320860.2
528186110,301075.3
528188040,179855.2
528218030,182710.1
528218060,172530.8
528218080,174090.4
528218130,187882.5
528218140,229320.4
528221010,184351.8
528221100,177352.4
528222010,266553.9
528222020,179809.2
528228280,203280.1
528228325,206038.3
528228340,204230.8
528228360,213466.2
528228415,184542.7
528228430,219190.5
528228545,171888.6
528228550,161373.5
528228565,209022
528228575,271987.5
528228580,241391.1
528231050,195661.6
528235050,184392.2
528235130,182498.5
528235190,194831.1
528240080,240087.8
528250060,182112.9
528275060,176411.8
528275080,209407.3
528280100,205534.6
528290140,188933.6
528292080,272769.1
528294070,233433.4
528315030,336977.5
528315070,281105.3
528315080,287968.5
528320060,550708.7
528327010,396854.3
528344060,264288.8
528348010,257871
528358030,334465.7
528360050,538000.8
528363070,324866.1
528365090,295851.1
528366040,321317.6
528429060,253078.2
528429100,320442.2
528429120,398691
528429130,289345.1
528439030,234706.8
528445010,209207.7
528456200,198859.7
528477010,397347.9
528477030,230377.4
528480070,257920.7
528480100,190630.1
528480110,200954.4
528480150,196332.6
528488110,187860.4
528488120,178585.3
528488130,192328
531363080,140897.2
531367010,191279.1
531375060,143815.2
531375070,153387.7
531375100,154926.3
531376030,186339
531376050,182471.3
531379030,193521.6
531450040,177492.9
531451290,189440.2
531452080,174133.7
531452100,166297.6
531452210,157414.3
531478010,112024.4
531479030,120955.6
532351060,129328.1
532351090,129960.8
532351150,126732.8
532353030,142427.6
532353180,152312.9
532376080,124273.7
532376180,119048.3
532376250,132713.6
532378050,124192
532378070,133291.9
532378130,102464.3
532378160,135694.3
532378220,125172.5
532476050,265476.6
533110130,264916.2
533125120,348344.1
533127080,310580.8
533128030,252925.1
533128090,265117.9
533206040,173163.6
533208050,200441.2
533212100,149621.7
533212110,149989.4
533212120,150043.7
533212130,150543.9
533221080,175536.1
533223010,172651.5
533223080,164200.4
533223110,151953.8
533241010,186455.4
533242030,232450.9
533250130,261201.5
533252020,167178.5
533253030,200891.8
533253050,158558.4
533253090,188866.6
533253160,183635.5
533350050,281502.6
534125210,155210.2
534126060,177865.4
534127190,243045.8
534127270,172910.1
534128210,227258.1
534129230,168082.2
534175100,163108.6
534176250,143533.6
534201130,134031.5
534201230,142327.4
534201250,159862.1
534201260,151220.7
534201280,136776.9
534201300,135219.7
534202020,128329.7
534202180,151338
534226060,142533.2
534250300,188342.8
534275010,129913.5
534276010,127917.9
534276230,154766.1
534400120,164738
534403280,157276.6
534403400,166201.8
534403440,158332.8
534427090,125834.3
534428060,143754.1
534429130,149560.3
534430050,124352.7
534430110,134510.1
534431030,121375.9
534451050,116728.3
534451120,86932
534451130,83905
534453150,126486.6
534455080,159873.3
534475160,145373
534476100,133243.8
534477030,140296.7
534479130,141900.5
534479240,142222.5
534479300,121996.2
535101110,127082.4
535103070,167641.8
535105160,116331.3
535125060,216304
535150240,122424.5
535150300,245146.7
535151080,134204
535151130,141826.5
535152070,141765
535152280,136310.1
535176050,147695.2
535177100,158683.1
535178100,147252
535179050,140048.5
535180020,149881.7
535180070,139718.4
535301010,139643.9
535301150,148060.9
535303050,140405.2
535304020,136954.1
535305120,153376.5
535325130,128232.6
535325340,132252.8
535325350,132148
535325450,133790
535325460,176748.3
535327210,149641.9
535353180,192435.2
535354130,125582.1
535355100,112376.9
535375040,98144.8
535376090,117277.2
535376100,109217.3
535377070,70253.5
535377100,85791.1
535379100,124721.2
535380010,150916.9
535380130,102622.4
535381060,110874.5
535382020,158628.6
535382130,157014.3
535401140,155188.4
535402070,152143.9
535402100,155042.3
535402220,162369.8
535402230,143214.9
535403040,119851
535403150,153386.3
535403200,120637.9
535404080,125443.9
535425040,180346.3
535425050,155176.5
535425080,233132.9
535426195,170366.8
535450100,138681.2
535450180,109385.5
535451190,109704.5
535451210,105414.6
535453160,132031.2
535454030,92096.1
535454050,92962.3
535454060,96303.2
535456010,121212
535456020,141166.2
535457070,142976.2
535477060,151355.7
535478010,130207.9
535478070,125523.5
535478090,112161.6
535478110,115118
902100110,165037.3
902100130,108751.4
902101050,133129.6
902103090,117156.6
902104020,134650.7
902106040,166921.3
902106090,136954.2
902108060,89481.4
902109010,96982.8
902110120,120208.9
902110130,104529.6
902111010,94044.5
902125020,118649.5
902128020,98343.7
902128100,112629.5
902134060,103131.9
902204060,124150.5
902204120,137732.6
902206020,68304.5
902206090,118523.9
902207080,129811.9
902207110,75227.2
902301120,130949.2
902305090,102293.2
902325050,154295
902325100,152363.1
902325160,91938.7
902328100,142981.2
902329070,111092
902329090,137603.6
902400090,121540.6
902400110,377048.9
902401090,89477.4
902406030,119949.2
902456015,69662.6
903200050,95840.8
903202120,139002.2
903206160,176676.4
903225090,153037.6
903229040,120563.3
903231070,119228.1
903231190,116239
903231220,106375.6
903231240,94721.3
903232170,74233.6
903233100,141726
903233220,112166.7
903234030,129123
903235020,80993.4
903236200,112721.7
903400030,99620.4
903425190,208356.8
903425340,122543.6
903430090,121061.5
903430130,58437.3
903451050,106785.4
903452090,117115.2
903454020,69084.7
903454080,124446.6
903455090,125625.5
903456060,97295.9
903456090,76537.6
903458010,109314.5
904100030,137312
904100090,151006.5
904100170,137178.2
904101040,134291.8
904301410,113252.4
904302020,88737
904302030,151055.8
905100030,147487.2
905101330,102338.4
905101450,147120
905103130,145505.4
905103140,161234.5
905103180,131706.6
905105010,137601.9
905106210,150346.8
905107070,153237.4
905107220,161533.7
905107240,172493
905107300,153646.7
905108090,161637.8
905108120,155226
905200280,181938.3
905200290,169280.8
905200340,171689.2
905200380,96750.9
905200490,113629.6
905201090,162003.2
905202190,200384.8
905202210,155341.4
905225080,215239.5
905300010,130716.4
905300080,139705.6
905351045,150708.3
905351150,193510
905402110,143847.9
905403050,121988
905426100,163609.4
905426150,231906.2
905427010,183615.2
905427030,339653.6
905427140,182268.3
905451050,144447.3
905451410,133088.3
905452140,144823.4
905452150,144123.2
905475150,122639.5
905477010,94388
905480160,105417.1
906202040,183932.4
906204180,255395.3
906223180,215429.3
906225180,221236.9
906380110,232307.7
906380150,189672.5
906380170,196368.1
906380180,193833.4
906382030,228794.5
906382040,208830.5
906382050,244914.2
906392090,242775.4
906392100,239064.6
906392120,291111.9
906394010,212934.1
906394040,226345.2
906394060,186859.2
906420020,219073.7
906426090,174628.1
906475050,167314.5
906475200,245336.8
906476140,158248.1
907125020,144973.4
907125080,146631.6
907130110,184127.5
907131070,192666.4
907135230,151994.2
907175030,228960.5
907175060,212005.4
907180120,221916.2
907181090,197634.7
907187010,218510
907192010,203747.9
907194130,198556.5
907196020,216640.9
907200170,132516.5
907201160,154494.3
907201230,166199.7
907202140,130692.1
907203010,124781.4
907203040,142061.5
907227090,121883.7
907230240,152703.9
907251100,252071.2
907252050,205659.2
907254050,204804.8
907255010,209409
907255050,273240.1
907262080,201153
907265030,238991.6
907270050,265686.3
907275030,232653.8
907285010,227379.6
907285100,227220.9
907290020,228588.2
907290080,230650.9
907290160,136095.4
907290230,144012.5
907290260,240149.6
907401050,197519.9
907401080,215592.4
907405030,211537.7
907410040,202673.9
907410100,191524.6
907410110,223040.1
907412010,196575.7
907414040,192351.2
907418020,176996
907420070,168070.7
907420090,174886.1
908102020,113152.2
908102320,159955.5
908102330,107166.3
908103310,122311.5
908103320,121863.2
908127050,138541.6
908128100,197460.1
908130020,118947.3
908178050,239346.1
908186060,143652.4
908186070,149190.9
908186090,143042.6
908188110,137432.8
908188120,137393.7
908188130,138839.3
908188140,137935.5
908188150,145180.8
908225180,93889.4
908227010,120214.4
908227030,111303.6
908227040,102948.4
908228040,121448.7
908275220,118846.6
908275290,155978.6
909101050,116070.4
909101080,100564.6
909101190,120556.4
909101330,69292.2
909103020,110712.4
909131125,144831
909175030,142972.1
909176180,134732
909201180,112920.6
909250070,157231.2
909250120,132852.6
909250200,133578.3
909250210,106826.3
909253080,147039.5
909254070,182270
909256010,135848.5
909256020,113508.5
909275230,165944.4
909275250,171671.2
909276010,163290.8
909276070,178953.1
909279040,118085.1
909280030,227208.9
909280070,196563.2
909281010,220072.9
909282060,191231.5
909282110,197767.6
909425120,217403.5
909425180,206229.4
909426060,231367.3
909428110,154962.6
909475020,224052.5
910200020,98281.5
910200060,138260.5
910203100,66907.8
910203230,79925.3
910207110,101302.6
910226060,140037.2
911175360,110226.8
911175410,51118.5
911175430,48894.9
911175440,91837.6
911225110,67464.7
911370430,335581.7
911370530,283555.3
913350030,227022.4
914452060,145320.6
914474020,209042.6
914476050,145572.1
914476130,151761.3
914476500,190057.8
916225130,306723.7
916252170,148070.6
916325040,199296.7
916326010,225837.6
916402125,173022.2
916403020,177567.9
916403130,235129.9
916460070,191824.5
916475100,315887.6
916477010,322812.9
921205030,354763.5
921205050,341710.3
923125030,95929.5
923202025,197524.8
923203090,162619.6
923203100,162180.1
923205120,142335.5
923225190,109623.8
923225240,129734.1
923225260,182925.8
923225510,128187
923226150,148906.1
923226180,78140.3
923226290,84250.9
923227100,145811.9
923228130,84629.2
923228180,87865
923228210,83514
923228260,87305.2
923228310,84350.6
923229110,154101.7
923230040,145567.1
923250060,159607
923251180,139518
923275080,142913
923276100,133562.4
923400125,125538
924100070,162034
924151050,201815.5
